Time, Voltage, Current, Resistance, Torque, Speed, Temperature, Vibration, Load, Component Failure
16.56969, -75.89697, 165.6969, 20, 83.43031, 1656.969, 82.84846, 0.3794849, 600, Load Imbalance
16.57249, -76.07911, 165.7249, 20, 83.42751, 1657.25, 82.86247, 0.3803956, 600, Load Imbalance
16.57439, -76.2019, 165.7439, 20, 83.42561, 1657.439, 82.87194, 0.3810095, 600, Load Imbalance
16.57685, -76.36099, 165.7685, 20, 83.42315, 1657.685, 82.88425, 0.381805, 600, Load Imbalance
16.57896, -76.49691, 165.7896, 20, 83.42104, 1657.896, 82.89478, 0.3824846, 600, Load Imbalance
16.58139, -76.65356, 165.8139, 20, 83.41861, 1658.139, 82.90696, 0.3832678, 600, Load Imbalance
16.58389, -76.81403, 165.8389, 20, 83.41611, 1658.39, 82.91947, 0.3840701, 600, Load Imbalance
16.58648, -76.97948, 165.8648, 20, 83.41351, 1658.648, 82.93242, 0.3848974, 600, Load Imbalance
16.58862, -77.11555, 165.8862, 20, 83.41138, 1658.862, 82.94308, 0.3855777, 600, Load Imbalance
16.59058, -77.24059, 165.9058, 20, 83.40942, 1659.058, 82.95292, 0.386203, 600, Load Imbalance
16.59261, -77.36908, 165.9261, 20, 83.40739, 1659.261, 82.96304, 0.3868454, 600, Load Imbalance
16.59465, -77.49847, 165.9465, 20, 83.40535, 1659.465, 82.97327, 0.3874923, 600, Load Imbalance
16.5969, -77.64027, 165.969, 20, 83.4031, 1659.69, 82.9845, 0.3882013, 600, Load Imbalance
16.59895, -77.76921, 165.9895, 20, 83.40105, 1659.895, 82.99475, 0.388846, 600, Load Imbalance
16.601, -77.89782, 166.01, 20, 83.399, 1660.1, 83.00499, 0.3894891, 600, Load Imbalance
16.60355, -78.05759, 166.0355, 20, 83.39645, 1660.355, 83.01775, 0.390288, 600, Load Imbalance
16.60552, -78.18084, 166.0552, 20, 83.39448, 1660.552, 83.02762, 0.3909042, 600, Load Imbalance
16.6077, -78.31658, 166.077, 20, 83.3923, 1660.77, 83.03852, 0.3915829, 600, Load Imbalance
16.60973, -78.44261, 166.0973, 20, 83.39027, 1660.973, 83.04867, 0.3922131, 600, Load Imbalance
16.61164, -78.561, 166.1165, 20, 83.38835, 1661.164, 83.05823, 0.392805, 600, Load Imbalance
16.61398, -78.70547, 166.1398, 20, 83.38602, 1661.398, 83.06992, 0.3935274, 600, Load Imbalance
16.6163, -78.84845, 166.163, 20, 83.3837, 1661.63, 83.08152, 0.3942423, 600, Load Imbalance
16.61881, -79.00259, 166.1881, 20, 83.38119, 1661.881, 83.09407, 0.3950129, 600, Load Imbalance
16.62079, -79.1237, 166.2079, 20, 83.37921, 1662.079, 83.10396, 0.3956185, 600, Load Imbalance
16.62302, -79.25961, 166.2302, 20, 83.37698, 1662.302, 83.11509, 0.3962981, 600, Load Imbalance
16.62555, -79.41369, 166.2555, 20, 83.37445, 1662.555, 83.12775, 0.3970684, 600, Load Imbalance
16.62759, -79.53755, 166.2759, 20, 83.37241, 1662.759, 83.13795, 0.3976878, 600, Load Imbalance
16.62973, -79.66731, 166.2973, 20, 83.37027, 1662.973, 83.14867, 0.3983366, 600, Load Imbalance
16.63264, -79.84267, 166.3264, 20, 83.36736, 1663.264, 83.16321, 0.3992133, 600, Load Imbalance
16.63467, -79.96492, 166.3467, 20, 83.36533, 1663.467, 83.17337, 0.3998246, 600, Load Imbalance
16.63664, -80.08262, 166.3664, 20, 83.36337, 1663.664, 83.18318, 0.4004131, 600, Load Imbalance
16.63876, -80.2098, 166.3876, 20, 83.36124, 1663.876, 83.19382, 0.401049, 600, Load Imbalance
16.64091, -80.33765, 166.4091, 20, 83.35909, 1664.091, 83.20454, 0.4016882, 600, Load Imbalance
16.64312, -80.4692, 166.4312, 20, 83.35688, 1664.312, 83.2156, 0.402346, 600, Load Imbalance
16.64528, -80.59731, 166.4528, 20, 83.35472, 1664.528, 83.2264, 0.4029866, 600, Load Imbalance
16.64806, -80.76139, 166.4806, 20, 83.35194, 1664.806, 83.24029, 0.403807, 600, Load Imbalance
16.65034, -80.8956, 166.5034, 20, 83.34966, 1665.034, 83.25169, 0.404478, 600, Load Imbalance
16.65248, -81.02155, 166.5248, 20, 83.34752, 1665.248, 83.26241, 0.4051078, 600, Load Imbalance
16.65464, -81.1477, 166.5464, 20, 83.34536, 1665.464, 83.27319, 0.4057385, 600, Load Imbalance
16.65679, -81.27345, 166.5679, 20, 83.34321, 1665.679, 83.28397, 0.4063673, 600, Load Imbalance
16.65892, -81.39696, 166.5892, 20, 83.34108, 1665.892, 83.29459, 0.4069848, 600, Load Imbalance
16.66141, -81.54163, 166.6141, 20, 83.33859, 1666.141, 83.30705, 0.4077082, 600, Load Imbalance
16.66418, -81.70186, 166.6418, 20, 83.33582, 1666.418, 83.32092, 0.4085093, 600, Load Imbalance
16.66666, -81.84458, 166.6666, 20, 83.33334, 1666.666, 83.33332, 0.4092229, 600, Load Imbalance
16.66852, -81.95107, 166.6852, 20, 83.33148, 1666.852, 83.3426, 0.4097553, 600, Load Imbalance
16.67097, -82.0915, 166.7097, 20, 83.32903, 1667.097, 83.35487, 0.4104575, 600, Load Imbalance
16.67301, -82.20776, 166.7301, 20, 83.32699, 1667.301, 83.36507, 0.4110388, 600, Load Imbalance
16.67499, -82.32001, 166.7499, 20, 83.32501, 1667.499, 83.37494, 0.4116, 600, Load Imbalance
16.677, -82.4343, 166.77, 20, 83.323, 1667.7, 83.38502, 0.4121715, 600, Load Imbalance
16.67985, -82.59506, 166.7985, 20, 83.32015, 1667.985, 83.39925, 0.4129753, 600, Load Imbalance
16.68206, -82.71959, 166.8206, 20, 83.31794, 1668.206, 83.41031, 0.4135979, 600, Load Imbalance
16.68434, -82.84713, 166.8434, 20, 83.31567, 1668.434, 83.42168, 0.4142357, 600, Load Imbalance
16.68642, -82.96359, 166.8642, 20, 83.31358, 1668.642, 83.43209, 0.414818, 600, Load Imbalance
16.68884, -83.09869, 166.8884, 20, 83.31116, 1668.884, 83.44421, 0.4154935, 600, Load Imbalance
16.69088, -83.21185, 166.9088, 20, 83.30912, 1669.088, 83.4544, 0.4160592, 600, Load Imbalance
16.69299, -83.32854, 166.9299, 20, 83.30701, 1669.299, 83.46494, 0.4166427, 600, Load Imbalance
16.69571, -83.4785, 166.9571, 20, 83.30429, 1669.571, 83.47853, 0.4173925, 600, Load Imbalance
16.69809, -83.60973, 166.9809, 20, 83.30191, 1669.809, 83.49046, 0.4180487, 600, Load Imbalance
16.70045, -83.73883, 167.0045, 20, 83.29955, 1670.045, 83.50226, 0.4186942, 600, Load Imbalance
16.70307, -83.8819, 167.0307, 20, 83.29693, 1670.307, 83.51537, 0.4194095, 600, Load Imbalance
16.7051, -83.9921, 167.051, 20, 83.2949, 1670.51, 83.52551, 0.4199605, 600, Load Imbalance
16.70712, -84.10145, 167.0712, 20, 83.29288, 1670.712, 83.5356, 0.4205073, 600, Load Imbalance
16.70945, -84.22722, 167.0945, 20, 83.29055, 1670.945, 83.54724, 0.4211361, 600, Load Imbalance
16.71181, -84.35427, 167.1181, 20, 83.28819, 1671.181, 83.55904, 0.4217713, 600, Load Imbalance
16.71418, -84.48116, 167.1418, 20, 83.28583, 1671.418, 83.57088, 0.4224058, 600, Load Imbalance
16.71633, -84.59628, 167.1633, 20, 83.28367, 1671.633, 83.58166, 0.4229814, 600, Load Imbalance
16.71898, -84.73746, 167.1898, 20, 83.28101, 1671.898, 83.59492, 0.4236873, 600, Load Imbalance
16.72092, -84.8402, 167.2092, 20, 83.27908, 1672.092, 83.60461, 0.424201, 600, Load Imbalance
16.7232, -84.96033, 167.232, 20, 83.2768, 1672.32, 83.61598, 0.4248017, 600, Load Imbalance
16.72557, -85.08514, 167.2557, 20, 83.27443, 1672.557, 83.62784, 0.4254257, 600, Load Imbalance
16.72758, -85.19069, 167.2758, 20, 83.27242, 1672.758, 83.63789, 0.4259534, 600, Load Imbalance
16.72981, -85.30724, 167.2981, 20, 83.27019, 1672.981, 83.64905, 0.4265362, 600, Load Imbalance
16.73201, -85.42169, 167.3201, 20, 83.26799, 1673.201, 83.66003, 0.4271085, 600, Load Imbalance
16.73419, -85.53493, 167.3419, 20, 83.26581, 1673.419, 83.67094, 0.4276747, 600, Load Imbalance
16.73629, -85.64354, 167.3629, 20, 83.26371, 1673.629, 83.68144, 0.4282177, 600, Load Imbalance
16.73833, -85.74902, 167.3833, 20, 83.26167, 1673.833, 83.69167, 0.4287451, 600, Load Imbalance
16.74102, -85.88707, 167.4102, 20, 83.25897, 1674.102, 83.70512, 0.4294353, 600, Load Imbalance
16.74322, -85.9994, 167.4322, 20, 83.25677, 1674.322, 83.71611, 0.429997, 600, Load Imbalance
16.74588, -86.13498, 167.4588, 20, 83.25412, 1674.588, 83.72942, 0.4306749, 600, Load Imbalance
16.74862, -86.27389, 167.4863, 20, 83.25137, 1674.862, 83.74313, 0.4313695, 600, Load Imbalance
16.7509, -86.38853, 167.509, 20, 83.2491, 1675.09, 83.75449, 0.4319427, 600, Load Imbalance
16.75299, -86.49355, 167.5298, 20, 83.24702, 1675.298, 83.76492, 0.4324677, 600, Load Imbalance
16.75497, -86.59303, 167.5497, 20, 83.24503, 1675.497, 83.77486, 0.4329651, 600, Load Imbalance
16.75714, -86.70158, 167.5714, 20, 83.24286, 1675.714, 83.78572, 0.4335079, 600, Load Imbalance
16.75928, -86.80801, 167.5928, 20, 83.24072, 1675.928, 83.79642, 0.4340401, 600, Load Imbalance
16.76154, -86.91953, 167.6154, 20, 83.23846, 1676.154, 83.80768, 0.4345976, 600, Load Imbalance
16.764, -87.04092, 167.64, 20, 83.23601, 1676.4, 83.81998, 0.4352046, 600, Load Imbalance
16.76625, -87.1517, 167.6625, 20, 83.23375, 1676.625, 83.83125, 0.4357585, 600, Load Imbalance
16.7683, -87.25187, 167.683, 20, 83.2317, 1676.83, 83.84148, 0.4362593, 600, Load Imbalance
16.77061, -87.36477, 167.7061, 20, 83.22939, 1677.061, 83.85307, 0.4368238, 600, Load Imbalance
16.77316, -87.48865, 167.7316, 20, 83.22684, 1677.317, 83.86582, 0.4374433, 600, Load Imbalance
16.77517, -87.58557, 167.7517, 20, 83.22483, 1677.517, 83.87585, 0.4379278, 600, Load Imbalance
16.77758, -87.70147, 167.7758, 20, 83.22243, 1677.758, 83.88788, 0.4385073, 600, Load Imbalance
16.78042, -87.83784, 167.8042, 20, 83.21957, 1678.042, 83.90211, 0.4391892, 600, Load Imbalance
16.78304, -87.96253, 167.8304, 20, 83.21696, 1678.304, 83.91518, 0.4398127, 600, Load Imbalance
16.78544, -88.0765, 167.8544, 20, 83.21456, 1678.544, 83.92719, 0.4403825, 600, Load Imbalance
16.78757, -88.1771, 167.8757, 20, 83.21243, 1678.757, 83.93784, 0.4408855, 600, Load Imbalance
16.78991, -88.28716, 167.899, 20, 83.2101, 1678.991, 83.94952, 0.4414358, 600, Load Imbalance
16.79197, -88.38398, 167.9197, 20, 83.20803, 1679.197, 83.95985, 0.4419199, 600, Load Imbalance
16.79398, -88.47793, 167.9398, 20, 83.20602, 1679.398, 83.96992, 0.4423896, 600, Load Imbalance
16.79641, -88.59091, 167.9641, 20, 83.20358, 1679.641, 83.98207, 0.4429545, 600, Load Imbalance
16.79856, -88.69015, 167.9856, 20, 83.20145, 1679.856, 83.99278, 0.4434507, 600, Load Imbalance
16.80083, -88.79469, 168.0083, 20, 83.19917, 1680.083, 84.00413, 0.4439734, 600, Load Imbalance
16.80311, -88.89946, 168.0311, 20, 83.19689, 1680.311, 84.01554, 0.4444973, 600, Load Imbalance
16.80511, -88.99073, 168.0511, 20, 83.19489, 1680.51, 84.02553, 0.4449537, 600, Load Imbalance
16.80725, -89.0884, 168.0725, 20, 83.19275, 1680.725, 84.03625, 0.445442, 600, Load Imbalance
16.80944, -89.18783, 168.0945, 20, 83.19055, 1680.944, 84.04723, 0.4459391, 600, Load Imbalance
16.81146, -89.27874, 168.1146, 20, 83.18854, 1681.146, 84.0573, 0.4463937, 600, Load Imbalance
16.81352, -89.37134, 168.1352, 20, 83.18648, 1681.352, 84.0676, 0.4468567, 600, Load Imbalance
16.81594, -89.47984, 168.1594, 20, 83.18406, 1681.594, 84.07971, 0.4473992, 600, Load Imbalance
16.81818, -89.57951, 168.1818, 20, 83.18182, 1681.818, 84.0909, 0.4478975, 600, Load Imbalance
16.82036, -89.67628, 168.2036, 20, 83.17964, 1682.036, 84.10181, 0.4483814, 600, Load Imbalance
16.82284, -89.78564, 168.2284, 20, 83.17716, 1682.284, 84.1142, 0.4489282, 600, Load Imbalance
16.82486, -89.87423, 168.2486, 20, 83.17514, 1682.486, 84.12428, 0.4493711, 600, Load Imbalance
16.82706, -89.9706, 168.2706, 20, 83.17294, 1682.706, 84.13529, 0.449853, 600, Load Imbalance
16.82939, -90.07201, 168.2939, 20, 83.17061, 1682.939, 84.14694, 0.4503601, 600, Load Imbalance
16.83224, -90.19559, 168.3224, 20, 83.16776, 1683.224, 84.16121, 0.450978, 600, Load Imbalance
16.83421, -90.28034, 168.3421, 20, 83.16579, 1683.421, 84.17104, 0.4514017, 600, Load Imbalance
16.83632, -90.37078, 168.3632, 20, 83.16368, 1683.631, 84.18158, 0.4518539, 600, Load Imbalance
16.83896, -90.48365, 168.3896, 20, 83.16104, 1683.896, 84.19479, 0.4524182, 600, Load Imbalance
16.84103, -90.57156, 168.4103, 20, 83.15897, 1684.103, 84.20514, 0.4528578, 600, Load Imbalance
16.84346, -90.67446, 168.4346, 20, 83.15654, 1684.346, 84.21731, 0.4533723, 600, Load Imbalance
16.84624, -90.79129, 168.4624, 20, 83.15376, 1684.624, 84.2312, 0.4539565, 600, Load Imbalance
16.84879, -90.89781, 168.4879, 20, 83.15121, 1684.879, 84.24394, 0.4544891, 600, Load Imbalance
16.85089, -90.98515, 168.5089, 20, 83.14911, 1685.089, 84.25445, 0.4549257, 600, Load Imbalance
16.85318, -91.07996, 168.5318, 20, 83.14682, 1685.318, 84.2659, 0.4553998, 600, Load Imbalance
16.85516, -91.1616, 168.5516, 20, 83.14484, 1685.516, 84.27581, 0.455808, 600, Load Imbalance
16.85791, -91.27422, 168.5791, 20, 83.14209, 1685.791, 84.28955, 0.4563711, 600, Load Imbalance
16.86049, -91.37943, 168.6049, 20, 83.13951, 1686.049, 84.30246, 0.4568971, 600, Load Imbalance
16.86323, -91.49033, 168.6323, 20, 83.13676, 1686.323, 84.31616, 0.4574517, 600, Load Imbalance
16.86547, -91.58057, 168.6547, 20, 83.13453, 1686.547, 84.32736, 0.4579028, 600, Load Imbalance
16.86769, -91.6692, 168.6768, 20, 83.13232, 1686.769, 84.33842, 0.458346, 600, Load Imbalance
16.86992, -91.75822, 168.6992, 20, 83.13008, 1686.992, 84.34959, 0.4587911, 600, Load Imbalance
16.87285, -91.8743, 168.7285, 20, 83.12715, 1687.285, 84.36424, 0.4593715, 600, Load Imbalance
16.8753, -91.9708, 168.753, 20, 83.1247, 1687.53, 84.3765, 0.459854, 600, Load Imbalance
16.87752, -92.05774, 168.7752, 20, 83.12248, 1687.752, 84.3876, 0.4602887, 600, Load Imbalance
16.87988, -92.14964, 168.7988, 20, 83.12012, 1687.988, 84.3994, 0.4607482, 600, Load Imbalance
16.88198, -92.23122, 168.8199, 20, 83.11801, 1688.198, 84.40993, 0.4611561, 600, Load Imbalance
16.88427, -92.31942, 168.8427, 20, 83.11572, 1688.427, 84.42137, 0.4615971, 600, Load Imbalance
16.88637, -92.39978, 168.8637, 20, 83.11363, 1688.637, 84.43185, 0.4619989, 600, Load Imbalance
16.88841, -92.47778, 168.8841, 20, 83.11159, 1688.841, 84.44207, 0.4623889, 600, Load Imbalance
16.89087, -92.5709, 168.9087, 20, 83.10913, 1689.087, 84.45435, 0.4628545, 600, Load Imbalance
16.89322, -92.65967, 168.9322, 20, 83.10678, 1689.322, 84.46611, 0.4632984, 600, Load Imbalance
16.89584, -92.75769, 168.9584, 20, 83.10416, 1689.584, 84.47919, 0.4637884, 600, Load Imbalance
16.8983, -92.84942, 168.983, 20, 83.1017, 1689.83, 84.4915, 0.4642471, 600, Load Imbalance
16.90037, -92.9262, 169.0037, 20, 83.09962, 1690.037, 84.50187, 0.464631, 600, Load Imbalance
16.90281, -93.01604, 169.0281, 20, 83.09718, 1690.281, 84.51407, 0.4650802, 600, Load Imbalance
16.90486, -93.09086, 169.0486, 20, 83.09515, 1690.486, 84.52428, 0.4654543, 600, Load Imbalance
16.90761, -93.19102, 169.0761, 20, 83.09239, 1690.761, 84.53804, 0.4659551, 600, Load Imbalance
16.9097, -93.26658, 169.097, 20, 83.0903, 1690.97, 84.54848, 0.4663329, 600, Load Imbalance
16.91204, -93.35102, 169.1205, 20, 83.08795, 1691.204, 84.56023, 0.4667551, 600, Load Imbalance
16.91434, -93.43304, 169.1434, 20, 83.08566, 1691.434, 84.57169, 0.4671652, 600, Load Imbalance
16.91655, -93.51167, 169.1655, 20, 83.08345, 1691.655, 84.58276, 0.4675584, 600, Load Imbalance
16.91862, -93.58487, 169.1862, 20, 83.08138, 1691.862, 84.59312, 0.4679244, 600, Load Imbalance
16.92128, -93.67811, 169.2128, 20, 83.07872, 1692.128, 84.60639, 0.4683905, 600, Load Imbalance
16.92384, -93.7673, 169.2384, 20, 83.07616, 1692.384, 84.61918, 0.4688365, 600, Load Imbalance
16.92613, -93.84672, 169.2613, 20, 83.07387, 1692.613, 84.63065, 0.4692336, 600, Load Imbalance
16.92835, -93.92336, 169.2835, 20, 83.07165, 1692.835, 84.64177, 0.4696168, 600, Load Imbalance
16.93063, -94.00117, 169.3063, 20, 83.06937, 1693.063, 84.65314, 0.4700058, 600, Load Imbalance
16.93289, -94.07797, 169.3289, 20, 83.06712, 1693.289, 84.66443, 0.4703898, 600, Load Imbalance
16.93498, -94.1489, 169.3498, 20, 83.06502, 1693.498, 84.67492, 0.4707445, 600, Load Imbalance
16.9376, -94.2369, 169.3761, 20, 83.06239, 1693.76, 84.68803, 0.4711845, 600, Load Imbalance
16.94037, -94.32894, 169.4037, 20, 83.05963, 1694.037, 84.70184, 0.4716447, 600, Load Imbalance
16.94312, -94.41982, 169.4312, 20, 83.05688, 1694.312, 84.71558, 0.4720991, 600, Load Imbalance
16.9453, -94.49154, 169.453, 20, 83.0547, 1694.53, 84.72649, 0.4724577, 600, Load Imbalance
16.948, -94.57959, 169.48, 20, 83.052, 1694.8, 84.74, 0.4728979, 600, Load Imbalance
16.95057, -94.66284, 169.5057, 20, 83.04942, 1695.057, 84.75287, 0.4733142, 600, Load Imbalance
16.95285, -94.73588, 169.5285, 20, 83.04715, 1695.285, 84.76424, 0.4736794, 600, Load Imbalance
16.95472, -94.79568, 169.5472, 20, 83.04528, 1695.472, 84.7736, 0.4739784, 600, Load Imbalance
16.95676, -94.8604, 169.5676, 20, 83.04324, 1695.676, 84.78379, 0.474302, 600, Load Imbalance
16.95931, -94.9408, 169.5931, 20, 83.0407, 1695.931, 84.79654, 0.474704, 600, Load Imbalance
16.96148, -95.00886, 169.6148, 20, 83.03851, 1696.148, 84.80742, 0.4750443, 600, Load Imbalance
16.96396, -95.08592, 169.6396, 20, 83.03604, 1696.396, 84.81981, 0.4754296, 600, Load Imbalance
16.96654, -95.16551, 169.6654, 20, 83.03345, 1696.654, 84.83272, 0.4758275, 600, Load Imbalance
16.96853, -95.22625, 169.6853, 20, 83.03147, 1696.853, 84.84264, 0.4761313, 600, Load Imbalance
16.97059, -95.289, 169.7059, 20, 83.02941, 1697.059, 84.85294, 0.476445, 600, Load Imbalance
16.97254, -95.34805, 169.7254, 20, 83.02746, 1697.254, 84.86271, 0.4767403, 600, Load Imbalance
16.97457, -95.40903, 169.7457, 20, 83.02543, 1697.457, 84.87286, 0.4770452, 600, Load Imbalance
16.97705, -95.48301, 169.7705, 20, 83.02295, 1697.705, 84.88525, 0.4774151, 600, Load Imbalance
16.97896, -95.53946, 169.7896, 20, 83.02104, 1697.896, 84.89478, 0.4776973, 600, Load Imbalance
16.98185, -95.6244, 169.8185, 20, 83.01816, 1698.185, 84.90923, 0.478122, 600, Load Imbalance
16.98436, -95.69753, 169.8436, 20, 83.01564, 1698.436, 84.92178, 0.4784877, 600, Load Imbalance
16.98654, -95.76073, 169.8654, 20, 83.01346, 1698.654, 84.93271, 0.4788037, 600, Load Imbalance
16.98868, -95.82216, 169.8868, 20, 83.01132, 1698.868, 84.94341, 0.4791108, 600, Load Imbalance
16.99068, -95.8792, 169.9068, 20, 83.00932, 1699.068, 84.95341, 0.479396, 600, Load Imbalance
16.99263, -95.93445, 169.9263, 20, 83.00737, 1699.263, 84.96317, 0.4796723, 600, Load Imbalance
16.99457, -95.98897, 169.9457, 20, 83.00543, 1699.457, 84.97285, 0.4799448, 600, Load Imbalance
16.99686, -96.05299, 169.9686, 20, 83.00314, 1699.686, 84.98432, 0.480265, 600, Load Imbalance
16.99912, -96.11546, 169.9912, 20, 83.00089, 1699.912, 84.99559, 0.4805773, 600, Load Imbalance
17.00122, -96.17322, 170.0122, 20, 82.99878, 1700.122, 85.0061, 0.4808661, 600, Load Imbalance
17.00362, -96.23863, 170.0362, 20, 82.99638, 1700.362, 85.01808, 0.4811932, 600, Load Imbalance
17.00565, -96.29367, 170.0565, 20, 82.99435, 1700.565, 85.02824, 0.4814683, 600, Load Imbalance
17.00774, -96.34989, 170.0774, 20, 82.99226, 1700.774, 85.03871, 0.4817495, 600, Load Imbalance
17.00983, -96.4057, 170.0983, 20, 82.99017, 1700.983, 85.04917, 0.4820285, 600, Load Imbalance
17.01245, -96.47485, 170.1245, 20, 82.98755, 1701.245, 85.06225, 0.4823743, 600, Load Imbalance
17.01475, -96.53518, 170.1475, 20, 82.98524, 1701.475, 85.07376, 0.4826759, 600, Load Imbalance
17.01704, -96.59466, 170.1704, 20, 82.98296, 1701.704, 85.08521, 0.4829733, 600, Load Imbalance
17.01919, -96.65, 170.1919, 20, 82.98081, 1701.919, 85.09594, 0.48325, 600, Load Imbalance
17.02146, -96.70815, 170.2146, 20, 82.97854, 1702.146, 85.10732, 0.4835408, 600, Load Imbalance
17.0242, -96.77753, 170.242, 20, 82.9758, 1702.42, 85.12102, 0.4838877, 600, Load Imbalance
17.02669, -96.83973, 170.2669, 20, 82.97331, 1702.669, 85.13343, 0.4841986, 600, Load Imbalance
17.02903, -96.89787, 170.2903, 20, 82.97097, 1702.903, 85.14514, 0.4844894, 600, Load Imbalance
17.03145, -96.95737, 170.3145, 20, 82.96855, 1703.145, 85.15723, 0.4847868, 600, Load Imbalance
17.03379, -97.01439, 170.3379, 20, 82.96622, 1703.379, 85.16893, 0.485072, 600, Load Imbalance
17.0359, -97.06552, 170.359, 20, 82.9641, 1703.59, 85.17952, 0.4853276, 600, Load Imbalance
17.0381, -97.11808, 170.381, 20, 82.9619, 1703.81, 85.1905, 0.4855904, 600, Load Imbalance
17.04014, -97.16661, 170.4014, 20, 82.95985, 1704.014, 85.20072, 0.485833, 600, Load Imbalance
17.04276, -97.22813, 170.4276, 20, 82.95724, 1704.276, 85.21381, 0.4861406, 600, Load Imbalance
17.0452, -97.28497, 170.452, 20, 82.9548, 1704.52, 85.22602, 0.4864248, 600, Load Imbalance
17.04765, -97.34127, 170.4765, 20, 82.95235, 1704.765, 85.23825, 0.4867063, 600, Load Imbalance
17.04974, -97.38898, 170.4974, 20, 82.95026, 1704.974, 85.24871, 0.4869449, 600, Load Imbalance
17.05178, -97.43507, 170.5178, 20, 82.94822, 1705.178, 85.2589, 0.4871753, 600, Load Imbalance
17.05386, -97.48164, 170.5386, 20, 82.94614, 1705.386, 85.2693, 0.4874082, 600, Load Imbalance
17.05644, -97.53887, 170.5644, 20, 82.94356, 1705.644, 85.2822, 0.4876944, 600, Load Imbalance
17.05882, -97.59112, 170.5882, 20, 82.94118, 1705.882, 85.29411, 0.4879556, 600, Load Imbalance
17.06091, -97.63634, 170.6091, 20, 82.93909, 1706.091, 85.30453, 0.4881817, 600, Load Imbalance
17.06342, -97.69038, 170.6342, 20, 82.93658, 1706.342, 85.31709, 0.4884519, 600, Load Imbalance
17.06594, -97.7439, 170.6594, 20, 82.93406, 1706.594, 85.3297, 0.4887195, 600, Load Imbalance
17.06825, -97.79247, 170.6825, 20, 82.93175, 1706.825, 85.34126, 0.4889624, 600, Load Imbalance
17.07031, -97.83527, 170.7031, 20, 82.92969, 1707.031, 85.35155, 0.4891763, 600, Load Imbalance
17.07279, -97.88624, 170.7279, 20, 82.92722, 1707.279, 85.36393, 0.4894312, 600, Load Imbalance
17.07509, -97.93311, 170.7509, 20, 82.92491, 1707.509, 85.37545, 0.4896655, 600, Load Imbalance
17.07738, -97.97906, 170.7738, 20, 82.92262, 1707.738, 85.38688, 0.4898953, 600, Load Imbalance
17.07957, -98.02274, 170.7957, 20, 82.92043, 1707.957, 85.39786, 0.4901137, 600, Load Imbalance
17.08199, -98.07031, 170.8199, 20, 82.91801, 1708.199, 85.40994, 0.4903516, 600, Load Imbalance
17.08431, -98.1155, 170.8431, 20, 82.91569, 1708.431, 85.42157, 0.4905775, 600, Load Imbalance
17.08683, -98.1638, 170.8683, 20, 82.91317, 1708.683, 85.43415, 0.490819, 600, Load Imbalance
17.08925, -98.20969, 170.8925, 20, 82.91075, 1708.925, 85.44625, 0.4910484, 600, Load Imbalance
17.09165, -98.25453, 170.9165, 20, 82.90836, 1709.165, 85.45823, 0.4912727, 600, Load Imbalance
17.0938, -98.2944, 170.938, 20, 82.9062, 1709.38, 85.46901, 0.491472, 600, Load Imbalance
17.09622, -98.33852, 170.9622, 20, 82.90379, 1709.622, 85.48108, 0.4916926, 600, Load Imbalance
17.09863, -98.38206, 170.9863, 20, 82.90137, 1709.863, 85.49316, 0.4919103, 600, Load Imbalance
17.10114, -98.42676, 171.0114, 20, 82.89886, 1710.114, 85.50571, 0.4921338, 600, Load Imbalance
17.1037, -98.4716, 171.037, 20, 82.8963, 1710.37, 85.51849, 0.492358, 600, Load Imbalance
17.10622, -98.5152, 171.0622, 20, 82.89378, 1710.622, 85.5311, 0.492576, 600, Load Imbalance
17.10877, -98.55863, 171.0877, 20, 82.89124, 1710.877, 85.54384, 0.4927931, 600, Load Imbalance
17.11107, -98.59734, 171.1107, 20, 82.88893, 1711.107, 85.55536, 0.4929867, 600, Load Imbalance
17.11378, -98.64209, 171.1378, 20, 82.88622, 1711.378, 85.56888, 0.4932105, 600, Load Imbalance
17.11611, -98.68014, 171.1611, 20, 82.8839, 1711.611, 85.58054, 0.4934007, 600, Load Imbalance
17.11886, -98.72427, 171.1886, 20, 82.88114, 1711.886, 85.59428, 0.4936213, 600, Load Imbalance
17.12143, -98.76488, 171.2143, 20, 82.87857, 1712.143, 85.60714, 0.4938244, 600, Load Imbalance
17.12413, -98.80681, 171.2413, 20, 82.87587, 1712.413, 85.62064, 0.4940341, 600, Load Imbalance
17.12626, -98.83945, 171.2626, 20, 82.87374, 1712.626, 85.6313, 0.4941973, 600, Load Imbalance
17.12864, -98.87537, 171.2864, 20, 82.87135, 1712.864, 85.64322, 0.4943768, 600, Load Imbalance
17.13137, -98.91579, 171.3137, 20, 82.86863, 1713.137, 85.65685, 0.4945789, 600, Load Imbalance
17.13381, -98.95135, 171.3381, 20, 82.86619, 1713.381, 85.66906, 0.4947567, 600, Load Imbalance
17.13613, -98.98453, 171.3613, 20, 82.86388, 1713.613, 85.68063, 0.4949226, 600, Load Imbalance
17.13867, -99.02035, 171.3867, 20, 82.86133, 1713.867, 85.69335, 0.4951017, 600, Load Imbalance
17.1411, -99.05396, 171.411, 20, 82.8589, 1714.11, 85.70549, 0.4952698, 600, Load Imbalance
17.14361, -99.08817, 171.4361, 20, 82.85638, 1714.361, 85.71807, 0.4954408, 600, Load Imbalance
